dataset,split,node_id,mlp_pred,final_pred,true_label,beneficial,harmful,routed_to_correction,reliability,mlp_margin,score_orig,score_final,score_gap,gap_concentration,dominant_reason,dominant_gap,mlp_anchor_orig,mlp_anchor_final,prototype_orig,prototype_final,neighbor_support_orig,neighbor_support_final,compatibility_orig,compatibility_final,feature_knn_orig,feature_knn_final,structural_far_orig,structural_far_final,mlp_anchor_gap,prototype_gap,neighbor_support_gap,compatibility_gap,feature_knn_gap,structural_far_gap
pubmed,0,2082,1,2,1,0,1,1,0.39375641564067276,0.2538619637489319,-0.184263630360623,0.5144512390619326,0.6987148694225556,0.4936586146179137,neighbor_support,0.9,-0.46692371747060923,-0.9860000693732154,0.23366873264312746,0.19054139852523805,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5190763519026061,-0.04312733411788941,0.9,0.36091855544305107,0.0,0.0
pubmed,0,2436,1,0,0,1,0,1,0.39375641564067276,0.2114366888999939,-0.272857761099275,0.5193436208589073,0.7922013819581823,0.5451517950068013,neighbor_support,0.9,-0.5013548904828669,-0.9307123638566709,0.20504939556121826,0.22270052433013918,0.0,0.9,0.02344773382237359,0.32735546038543895,0.0,0.0,0.0,0.0,-0.42935747337380403,0.017651128768920915,0.9,0.30390772656306536,0.0,0.0
pubmed,0,2516,2,0,0,1,0,1,0.6340349464078652,0.17069798707962036,-0.45629024318374123,0.3140960166958834,0.7703862598796246,0.5513944278924203,neighbor_support,0.88766072101518,-0.6971814221211526,-1.1169118424682567,0.18268772363662722,0.21161563396453859,0.0058797922465272014,0.8935405132617072,0.05232366305425699,0.32585171193789425,0.0,0.0,0.0,0.0,-0.41973042034710406,0.028927910327911366,0.88766072101518,0.27352804888363724,0.0,0.0
pubmed,0,2565,1,0,0,1,0,1,0.44322665132145356,0.34957945346832275,-0.2629451991147097,0.10419757028654744,0.3671427694012571,0.43648874889549333,neighbor_support,0.9,-0.4914724884485579,-1.3388555123980859,0.2050795555114746,0.21569762229919434,0.0,0.9,0.02344773382237359,0.32735546038543895,0.0,0.0,0.0,0.0,-0.8473830239495279,0.010618066787719732,0.9,0.30390772656306536,0.0,0.0
pubmed,0,2641,2,1,1,1,0,1,0.44228554752624083,0.35541585087776184,-0.1396975954308641,0.4020505168726476,0.5417481123035117,0.441558817506715,neighbor_support,0.895657043387168,-0.3890994059519446,-1.1324243736635808,0.20673978328704834,0.210544753074646,0.0018019763657575356,0.8974590197529255,0.0408600508682746,0.42647111770865687,0.0,0.0,0.0,0.0,-0.7433249677116363,0.003804969787597673,0.895657043387168,0.38561106684038227,0.0,0.0
pubmed,0,2785,1,2,2,1,0,1,0.39375641564067276,0.2657622992992401,-0.20849603329906016,0.5109457449674156,0.7194417782664758,0.4976125560556999,neighbor_support,0.9,-0.45747279654887796,-1.0020699245631608,0.199985408782959,0.20310575962066652,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5445971280142828,0.0031203508377075084,0.9,0.36091855544305107,0.0,0.0
pubmed,0,3753,2,0,0,1,0,1,0.49436487677608926,0.010301649570465088,-0.22927661974879934,0.1590147026873244,0.38829132243612374,0.6718672323795397,neighbor_support,0.2913712301227884,-0.7783511583993424,-0.8010424078688612,0.18576680421829225,0.21615536212921144,0.22506009513312378,0.5164313252559122,0.13824763929912706,0.22747042317106195,0.0,0.0,0.0,0.0,-0.022691249469518726,0.030388557910919184,0.2913712301227884,0.08922278387193489,0.0,0.0
pubmed,0,4042,0,1,1,1,0,1,0.4837294546353245,0.2871145009994507,-0.22993619708892896,0.3185049369429942,0.5484411340319232,0.4475705249214235,neighbor_support,0.9,-0.524951044715707,-1.189183297441571,0.2471026420593262,0.1801273226737976,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-0.6642322527258641,-0.06697531938552859,0.9,0.3796487061433158,0.0,0.0
pubmed,0,4320,0,2,2,1,0,1,0.4213957781245547,0.040830373764038086,-0.3783048812038335,0.5152101730039431,0.8935150542077765,0.6699658578701961,neighbor_support,0.7821245064574865,-0.804849991052396,-0.9006028698623104,0.22961380481719973,0.18841946125030518,0.05893213591088667,0.8410566423683732,0.13799916912047608,0.3863369392475752,0.0,0.0,0.0,0.0,-0.09575287880991445,-0.04119434356689455,0.7821245064574865,0.2483377701270991,0.0,0.0
pubmed,0,4438,0,2,2,1,0,1,0.3937564155804198,0.2490246295928955,-0.11880832977405316,0.5509648104783654,0.6697731402524186,0.5292305775638538,neighbor_support,0.899999999674634,-0.47078470737069106,-0.9795303977420086,0.22724404335021975,0.22058529853820802,1.6268301702816796e-10,0.8999999998373169,0.12473233408373513,0.40990990984484904,0.0,0.0,0.0,0.0,-0.5087456903713174,-0.00665874481201173,0.899999999674634,0.2851775757611139,0.0,0.0
pubmed,0,4495,0,1,0,0,1,1,0.3920527938554792,0.1368158459663391,-0.42077136403717513,0.5342465252058,0.955017889242975,0.5629943005464132,neighbor_support,0.8954001177310552,-0.6759050032521627,-0.9891840711913171,0.20682868957519532,0.2024042844772339,1.0344892245752892e-07,0.8954002211799776,0.04830484619086984,0.4256260907399056,0.0,0.0,0.0,0.0,-0.3132790679391544,-0.004424405097961409,0.8954001177310552,0.37732124454903576,0.0,0.0
pubmed,0,4524,1,0,0,1,0,1,0.516883846850025,0.16508105397224426,-0.32598252748440765,0.5745057452882516,0.9004882727726593,0.5743336481435257,neighbor_support,0.8999823474466401,-0.5404725831760654,-0.8737297707638231,0.19104167222976687,0.22090156078338624,1.0675392680552915e-07,0.8999824542005669,0.023448276707964066,0.32735150106812155,0.0,0.0,0.0,0.0,-0.3332571875877577,0.029859888553619374,0.8999823474466401,0.3039032243601575,0.0,0.0
pubmed,0,4567,0,2,2,1,0,1,0.4422523496059352,0.19109243154525757,-0.16663952707023943,0.6292613688792756,0.7959008959495151,0.5699892666853088,neighbor_support,0.894760450696112,-0.5182771355621358,-0.9052190557362241,0.22371082305908205,0.22825341224670412,0.002608934671988503,0.8973693853681005,0.12531785076082586,0.4088576270006951,0.0,0.0,0.0,0.0,-0.38694192017408824,0.00454258918762207,0.894760450696112,0.28353977623986926,0.0,0.0
pubmed,0,4664,0,2,2,1,0,1,0.3893809925867601,0.4719313383102417,0.04214125412657499,0.19043769421173312,0.14829644008515813,0.39862244362856586,neighbor_support,0.8763735960749061,-0.30657188749920605,-1.3316763689571802,0.20950863361358643,0.22874236106872559,0.011812761679529797,0.8881863577544359,0.1273917463326648,0.4051853443457519,0.0,0.0,0.0,0.0,-1.0251044814579742,0.019233727455139155,0.8763735960749061,0.27779359801308706,0.0,0.0
pubmed,0,5413,1,2,2,1,0,1,0.39375641564067276,0.25426048040390015,-0.20108208061402186,0.5173450744571362,0.7184271550711581,0.49905458107183315,neighbor_support,0.9,-0.4666010878213592,-0.9865261696812894,0.21652765274047853,0.19396133422851564,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5199250818599301,-0.02256631851196289,0.9,0.36091855544305107,0.0,0.0
pubmed,0,5417,0,2,2,1,0,1,0.39375641564067276,0.5311322212219238,0.0712932909046175,0.07436271888837787,0.0030694279837603644,0.3797539755190906,neighbor_support,0.9,-0.26714017210214747,-1.4505831779218616,0.21370112895965576,0.2150359869003296,0.0,0.9,0.1247323340471092,0.4099099099099099,0.0,0.0,0.0,0.0,-1.183443005819714,0.0013348579406738392,0.9,0.2851775758628007,0.0,0.0
pubmed,0,5462,0,1,0,0,1,1,0.42529216055259395,0.23062393069267273,-0.13607757637619128,0.4963036322293627,0.632381208605554,0.48387218238600516,neighbor_support,0.8035593856877393,-0.4857294131489558,-0.955488181605176,0.2387784481048584,0.19438520669937134,0.04801748923633981,0.8515768749240792,0.0628558994315663,0.4058297322110882,0.0,0.0,0.0,0.0,-0.4697587684562202,-0.04439324140548706,0.8035593856877393,0.34297383277952187,0.0,0.0
pubmed,0,5468,1,2,2,1,0,1,0.39375641564067276,0.28681203722953796,-0.18568822730420412,0.46861836119385614,0.6543065884980602,0.4819198343538478,neighbor_support,0.9,-0.4417788049079648,-1.0326004524102066,0.20709922313690188,0.19130890369415285,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5908216475022419,-0.01579031944274903,0.9,0.36091855544305107,0.0,0.0
pubmed,0,5578,0,1,0,0,1,1,0.39375641564067276,0.5048317909240723,-0.02541813758594602,0.0328987569248155,0.058316894510761524,0.35985886079607404,neighbor_support,0.9,-0.3091942433380292,-1.473132444493136,0.23586390018463135,0.17847028970718384,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-1.1639382011551067,-0.05739361047744751,0.9,0.3796487061433158,0.0,0.0
pubmed,0,5755,2,0,0,1,0,1,0.39375641564067276,0.15254142880439758,-0.31072854167237185,0.5907879499815509,0.9015164916539228,0.5934552000509998,neighbor_support,0.9,-0.5512616508817263,-0.8587746274845766,0.19055455923080444,0.2222071170806885,0.0,0.9,0.04997854997854998,0.32735546038543895,0.0,0.0,0.0,0.0,-0.30751297660285026,0.03165255784988405,0.9,0.27737691040688894,0.0,0.0
pubmed,0,5934,2,1,2,0,1,1,0.48289060093960606,0.2196524441242218,-0.24676418169771383,0.6056891445560207,0.8524533262537346,0.5129826833238927,neighbor_support,0.8954712796467857,-0.4945812687018136,-0.9411630928366821,0.20451154708862307,0.22250895500183107,0.002263815374774257,0.89773509502156,0.04104172454070248,0.4266081873693117,0.0,0.0,0.0,0.0,-0.44658182413486847,0.017997407913208002,0.8954712796467857,0.38556646282860924,0.0,0.0
pubmed,0,6187,0,2,0,0,1,1,0.39375641564067276,0.26462167501449585,-0.11016855796147915,0.5170317164966269,0.6272002744581061,0.5163052415691293,neighbor_support,0.9,-0.46211806558494334,-1.0069643922200457,0.22721717357635499,0.21408619880676272,0.0,0.9,0.1247323340471092,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5448463266351025,-0.013130974769592269,0.9,0.2851775758628007,0.0,0.0
pubmed,0,6432,1,2,2,1,0,1,0.39375641564067276,0.1021663248538971,-0.34358700778354473,0.721367255357648,1.0649542631411928,0.6101384100387496,neighbor_support,0.9,-0.5959238755942146,-0.8009843135259558,0.20334551334381104,0.21244165897369385,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.20506043793174122,0.009096145629882812,0.9,0.36091855544305107,0.0,0.0
pubmed,0,6743,0,2,2,1,0,1,0.39375641564067276,0.2628856897354126,-0.1178095605819589,0.523369738263644,0.6411792988456029,0.5204791626606518,neighbor_support,0.9,-0.4597478482270906,-0.9981594772569227,0.21720595359802247,0.21161930561065675,0.0,0.9,0.1247323340471092,0.4099099099099099,0.0,0.0,0.0,0.0,-0.5384116290298321,-0.005586647987365717,0.9,0.2851775758628007,0.0,0.0
pubmed,0,6854,2,1,1,1,0,1,0.5140968912688662,0.24199256300926208,-0.07414350444442196,0.11947277669241207,0.19361628113683405,0.3931334426470083,neighbor_support,0.46435920868875624,-0.47643025696855346,-0.9702093805644079,0.21107416152954103,0.23772954940795898,0.10534855569765357,0.5697077643864098,0.0858640352969369,0.28224484346245116,0.0,0.0,0.0,0.0,-0.4937791235958544,0.026655387878417952,0.46435920868875624,0.19638080816551426,0.0,0.0
pubmed,0,7261,2,0,0,1,0,1,0.3726181687255657,0.06834974884986877,0.0372338893252355,0.30774255437586717,0.27050866505063165,0.549954891292348,neighbor_support,0.30000137174017066,-0.6310003073835165,-0.7684968645131618,0.19828113317489626,0.21642577648162842,0.29999815630348053,0.5999995280436512,0.16995490723037524,0.25981411436374935,0.0,0.0,0.0,0.0,-0.13749655712964526,0.018144643306732156,0.30000137174017066,0.08985920713337411,0.0,0.0
pubmed,0,7414,0,1,1,1,0,1,0.39375641564067276,0.09179675579071045,-0.33284305015285576,0.7174052329727112,1.0502482831255668,0.5964020538551603,neighbor_support,0.9,-0.6066669922086498,-0.7910508403667795,0.22591173648834229,0.18089516162872316,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-0.1843838481581297,-0.04501657485961913,0.9,0.3796487061433158,0.0,0.0
pubmed,0,7425,2,1,1,1,0,1,0.39375641564067276,0.5485915392637253,-0.008947927743931605,0.05892559792153326,0.06787352566546487,0.35525025373581975,neighbor_support,0.9,-0.2558208518657867,-1.4885967662733652,0.20676138401031496,0.21996145248413088,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-1.2327759144075785,0.013200068473815912,0.9,0.3874493715992275,0.0,0.0
pubmed,0,7801,0,1,1,1,0,1,0.39365591875999884,0.3905811309814453,-0.08515742347453018,0.3275493112231198,0.41270673469764996,0.4193089634171429,neighbor_support,0.8994677822184328,-0.3656504529066431,-1.1934809551406507,0.2322380542755127,0.19386223554611207,0.0002608762037477455,0.8997286584221805,0.04799409895285249,0.4274393723954779,0.0,0.0,0.0,0.0,-0.8278305022340076,-0.03837581872940063,0.8994677822184328,0.3794452734426254,0.0,0.0
pubmed,0,8042,0,2,2,1,0,1,0.46051699496922066,0.05218148231506348,0.20542486758225398,0.2234033343688043,0.017978466786550323,0.371670095813679,neighbor_support,0.0843297716827669,-0.6422815694165264,-0.746739412654676,0.2233202934265137,0.2311708927154541,0.4078351141335568,0.49216488581632367,0.21655102943870988,0.24680696849170256,0.0,0.0,0.0,0.0,-0.10445784323814966,0.007850599288940413,0.0843297716827669,0.030255939052992675,0.0,0.0
pubmed,0,8192,2,1,1,1,0,1,0.632043185605786,0.4622933864593506,-0.02871192851698725,0.1521215785667846,0.18083350708377186,0.36821591658322084,neighbor_support,0.8044264021586811,-0.313992047040553,-1.3159050461383413,0.1789805293083191,0.20966548919677735,0.04689856050801869,0.8513249626666998,0.05940102870722797,0.4070361728416487,0.0,0.0,0.0,0.0,-1.0019129990977882,0.030684959888458263,0.8044264021586811,0.34763514413442076,0.0,0.0
pubmed,0,8226,2,1,1,1,0,1,0.39375641564067276,0.027504146099090576,-0.421553734000756,0.8324968725550018,1.254050606555758,0.6597781052395296,neighbor_support,0.9,-0.6660147680927039,-0.7210369538515056,0.20434949398040772,0.22597291469573977,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.05502218575880169,0.021623420715332048,0.9,0.3874493715992275,0.0,0.0
pubmed,0,8452,2,1,1,1,0,1,0.39375641564067276,0.1473378837108612,-0.31615825172965056,0.6911631912653732,1.0073214429950237,0.5619768242539369,neighbor_support,0.9,-0.5564193279740032,-0.8535033713471889,0.2001495361328125,0.21710565090179446,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.2970840433731857,0.016956114768981956,0.9,0.3874493715992275,0.0,0.0
pubmed,0,8481,1,0,1,0,1,1,0.41239650532922506,0.05079305171966553,-0.2977915622083148,0.5954372803272483,0.8932288425355631,0.6687680656360154,neighbor_support,0.7335176776255423,-0.6447374685663232,-0.7465326644114254,0.2028808355331421,0.22370166778564454,0.08324092819544064,0.8167586058209829,0.060824142629425634,0.3015096711320463,0.0,0.0,0.0,0.0,-0.10179519584510222,0.020820832252502447,0.7335176776255423,0.24068552850262065,0.0,0.0
pubmed,0,9217,2,1,2,0,1,1,0.39375641564067276,0.5599806308746338,-0.01834554556224005,-0.0045889028757107875,0.013756642686529263,0.3475409499145868,neighbor_support,0.9,-0.25710972267863247,-1.5450428476141274,0.1986526370048523,0.21289303302764895,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-1.2879331249354948,0.014240396022796642,0.9,0.3874493715992275,0.0,0.0
pubmed,0,9234,2,1,2,0,1,1,0.39375641564067276,0.39303332567214966,-0.13476305004296313,0.34328951548283704,0.47805256552580017,0.4199990034990501,neighbor_support,0.9,-0.3629279239138111,-1.1953327546797738,0.18805333375930788,0.21106135845184326,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.8324048307659627,0.023008024692535378,0.9,0.3874493715992275,0.0,0.0
pubmed,0,9462,0,1,2,0,0,1,0.39375641564067276,0.2462368905544281,-0.34925279430619116,-0.2885308126851351,0.060721981621056076,0.36020525494411676,neighbor_support,0.9,-0.6138624543261576,-1.8095707974435407,0.21669745445251465,0.19347907304763795,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-1.1957083431173832,-0.023218381404876698,0.9,0.3796487061433158,0.0,0.0
pubmed,0,9842,1,2,2,1,0,1,0.6654943940272364,0.28888368606567383,-0.19484823897916329,0.4784400361652389,0.6732882751444021,0.4812615515169563,neighbor_support,0.8991220384272439,-0.4427945315969397,-1.040280739149104,0.19833331108093263,0.20943210124969483,0.0004376247171326252,0.8995596631443765,0.04917535681971117,0.4097290109202716,0.0,0.0,0.0,0.0,-0.5974862075521643,0.011098790168762196,0.8991220384272439,0.3605536541005604,0.0,0.0
pubmed,0,9843,0,2,0,0,1,1,0.36106355191564504,0.012851804494857788,0.08393756278358475,0.349466940348617,0.26552937756503225,0.6491976351530615,neighbor_support,0.2376042156506163,-0.6804068902594588,-0.7061126860748809,0.23384945392608644,0.20932157039642335,0.3311978470062491,0.5688020626568654,0.19929715211070798,0.2774559933702091,0.0,0.0,0.0,0.0,-0.025705795815422094,-0.02452788352966309,0.2376042156506163,0.07815884125950112,0.0,0.0
pubmed,0,9847,0,2,2,1,0,1,0.5785549014700189,0.27906015515327454,0.12589087296159374,0.2574313518460002,0.13154047888440645,0.4176135139942885,neighbor_support,0.5337897432340668,-0.4470216494114333,-1.0203468000209122,0.223945689201355,0.2242975473403931,0.18303754709768033,0.7168272903317471,0.1659292860739917,0.3366533141947722,0.0,0.0,0.0,0.0,-0.5733251506094789,0.00035185813903809704,0.5337897432340668,0.17072402812078047,0.0,0.0
pubmed,0,10330,1,2,2,1,0,1,0.39225793905703393,0.1413222849369049,-0.28934002595900754,0.6735276628639684,0.9628676888229759,0.5806476550851557,neighbor_support,0.8919083654885684,-0.5609600307066596,-0.8455092453414725,0.2168811321258545,0.2148352861404419,0.004045747735606868,0.8959541132241753,0.050693124886190634,0.4082475088408237,0.0,0.0,0.0,0.0,-0.284549214634813,-0.002045845985412603,0.8919083654885684,0.35755438395463307,0.0,0.0
pubmed,0,10376,1,2,2,1,0,1,0.5050992224734646,0.0626472532749176,-0.1250326228721988,0.516199490973943,0.6412321138461419,0.6026417683859028,neighbor_support,0.5696860917239898,-0.6323923065347745,-0.7578522270977459,0.2237414598464966,0.19716011285781862,0.1651565996753468,0.7348426913993366,0.11846162414073233,0.34204891381453373,0.0,0.0,0.0,0.0,-0.1254599205629714,-0.02658134698867798,0.5696860917239898,0.2235872896738014,0.0,0.0
pubmed,0,10536,2,1,2,0,1,1,0.44322665132145356,0.39525893330574036,-0.11118683575992894,0.3512403630058132,0.4624271987657421,0.4216442831917483,neighbor_support,0.9,-0.3600685556200042,-1.1961052853382552,0.20877017974853518,0.21978473663330078,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.8360367297182509,0.011014556884765603,0.9,0.3874493715992275,0.0,0.0
pubmed,0,10576,2,1,2,0,1,1,0.39375641564067276,0.21461933851242065,-0.26323708687053343,0.6249548702734712,0.8881919571440047,0.5112947976783755,neighbor_support,0.9,-0.4987256311286495,-0.9347481322347208,0.19537700414657594,0.23214209079742432,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.43602250110607127,0.03676508665084838,0.9,0.3874493715992275,0.0,0.0
pubmed,0,10748,1,2,2,1,0,1,0.6086229768288937,0.14115256071090698,-0.3077062258117602,0.5656198345452368,0.873326060356997,0.5718411710671438,neighbor_support,0.824928136825617,-0.5611275800369586,-0.8453366264159226,0.2065605878829956,0.20614135265350342,5.857286693554372e-08,0.8249281953984839,0.046860707769335846,0.37988691290917204,0.0,0.0,0.0,0.0,-0.28420904637896394,-0.00041923522949219305,0.824928136825617,0.33302620513983616,0.0,0.0
pubmed,0,10866,1,2,0,0,0,1,0.3442326896353482,0.042215049266815186,-0.6803459616060353,-0.3033067873086658,0.37703917429736955,0.4482232809219093,neighbor_support,0.6327065739368889,-0.9128039706124194,-1.4295330978110021,0.19103854894638062,0.1904932975769043,9.729510626605533e-06,0.6327163034475155,0.04140973054937685,0.30301670947791653,0.0,0.0,0.0,0.0,-0.5167291271985828,-0.0005452513694763073,0.6327065739368889,0.2616069789285397,0.0,0.0
pubmed,0,11000,1,2,2,1,0,1,0.3902851834388741,0.3307158648967743,-0.1460148788841855,0.3999314127008227,0.5459462915850082,0.45831519538661875,neighbor_support,0.8812554429029038,-0.4077184355406328,-1.0952670660519732,0.19939770698547366,0.1985118627548218,0.009372230152239817,0.8906276730551437,0.052933619518733856,0.40605894294283046,0.0,0.0,0.0,0.0,-0.6875486305113404,-0.0008858442306518555,0.8812554429029038,0.3531253234240966,0.0,0.0
pubmed,0,11119,2,1,1,1,0,1,0.4013366813080957,0.3118090331554413,-0.1040503422867433,-0.09818579508172251,0.00586454720502079,0.3545985794187524,neighbor_support,0.46081046453216107,-0.42365148304958256,-1.0704827607950613,0.19982343912124634,0.20151112079620362,0.0538900720539955,0.5147005365861566,0.06588762958759742,0.25608530833097864,0.0,0.0,0.0,0.0,-0.6468312777454788,0.001687681674957281,0.46081046453216107,0.19019767874338123,0.0,0.0
pubmed,0,11573,2,1,1,1,0,1,0.39375641564067276,0.16860738396644592,-0.2880761137434556,0.6585749646801704,0.946651078423626,0.552741465239234,neighbor_support,0.9,-0.537357184723526,-0.8778323253570133,0.2091695308685303,0.20884637832641603,0.0,0.9,0.04011154011154011,0.4275609117107676,0.0,0.0,0.0,0.0,-0.34047514063348727,-0.00032315254211426336,0.9,0.3874493715992275,0.0,0.0
pubmed,0,11704,0,1,1,1,0,1,0.39375641564067276,0.29950229823589325,-0.31802044349175085,-0.05914406447735687,0.258876379014394,0.3912327295668105,neighbor_support,0.9,-0.6080304321478868,-1.557518894301833,0.2420977830886841,0.1708139181137085,0.0,0.9,0.04791220556745182,0.4275609117107676,0.0,0.0,0.0,0.0,-0.9494884621539462,-0.0712838649749756,0.9,0.3796487061433158,0.0,0.0
pubmed,0,11854,1,2,2,1,0,1,0.39375641564067276,0.13806113600730896,-0.3041621358854013,0.6709385926063658,0.9751007284917671,0.5818703240217363,neighbor_support,0.9,-0.563822459506618,-0.8417198782090006,0.21066896915435793,0.20274856090545657,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.2778974187023826,-0.007920408248901362,0.9,0.36091855544305107,0.0,0.0
pubmed,0,11924,1,2,1,0,1,1,0.3901247565624944,0.5066838711500168,-0.002785480479572805,0.12032614160261207,0.12311162208218487,0.3736543784594454,neighbor_support,0.8803890409783647,-0.2832396466345798,-1.399763220890879,0.21753282546997071,0.22401387691497804,0.009805479510553966,0.8901945204889187,0.053115861174482304,0.40588096508959437,0.0,0.0,0.0,0.0,-1.1165235742562993,0.006481051445007324,0.8803890409783647,0.35276510391511207,0.0,0.0
pubmed,0,12415,2,1,1,1,0,1,0.44233376573157773,0.12696895003318787,-0.34233144695080314,0.7168240251411334,1.0591554720919365,0.5710002573871592,neighbor_support,0.8963738440827717,-0.5736906818969536,-0.8290283924608431,0.1895198464393616,0.221750283241272,0.0012153648245636702,0.8975892089073353,0.040624023682225174,0.4265129254533693,0.0,0.0,0.0,0.0,-0.25533771056388954,0.0322304368019104,0.8963738440827717,0.3858889017711441,0.0,0.0
pubmed,0,12609,2,0,2,0,1,1,0.3932417045613547,0.10306522250175476,-0.4011975741748323,0.5447613473132591,0.9459589214880915,0.6401744402453763,neighbor_support,0.8972448212462516,-0.6686488340140075,-0.8932208356137618,0.21556143760681154,0.21233139038085938,0.0013654588395896681,0.8986102800858413,0.05052436339277404,0.3270405124603201,0.0,0.0,0.0,0.0,-0.2245720015997542,-0.0032300472259521595,0.8972448212462516,0.27651614906754607,0.0,0.0
pubmed,0,12611,0,2,2,1,0,1,0.3074967362170004,0.06256741285324097,-0.3145618071076468,0.42702329911710396,0.7415851062247507,0.6596489754626951,neighbor_support,0.6670611934486247,-0.6324785784951227,-0.7577796748221621,0.2130145072937012,0.20348985195159913,3.767210745997419e-05,0.6670988655560847,0.10486459198631469,0.3142142564315823,0.0,0.0,0.0,0.0,-0.12530109632703945,-0.009524655342102062,0.6670611934486247,0.2093496644452676,0.0,0.0
pubmed,0,12785,2,1,2,0,1,1,0.4170777530211109,0.14207521080970764,-0.2159254229342703,0.5929691136232437,0.808894536557514,0.5494275232380045,neighbor_support,0.7587961087166658,-0.5603011781533389,-0.8463873074779321,0.2046529531478882,0.21209506988525392,0.07060186587240905,0.8293979745890748,0.06912093619877137,0.39786337662684707,0.0,0.0,0.0,0.0,-0.2860861293245932,0.007442116737365723,0.7587961087166658,0.3287424404280757,0.0,0.0
pubmed,0,12852,2,1,1,1,0,1,0.39347332422840814,0.3502688407897949,-0.15219919098114656,0.40913374991696233,0.5613329408981089,0.4438528059059245,neighbor_support,0.898507658146595,-0.39284505575182804,-1.1243470859757596,0.19950680732727052,0.2070068120956421,0.0007279950402908624,0.8992356531868858,0.040411062403120104,0.42723837061019404,0.0,0.0,0.0,0.0,-0.7315020302239316,0.007500004768371565,0.898507658146595,0.38682730820707395,0.0,0.0
pubmed,0,13247,1,2,2,1,0,1,0.39375641564067276,0.48102226853370667,-0.03787776174319582,0.17734159035101343,0.21521935209420925,0.389193703660534,neighbor_support,0.9,-0.3004146293631308,-1.349041541337766,0.21354551315307618,0.21647322177886963,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-1.0486269119746354,0.002927708625793446,0.9,0.36091855544305107,0.0,0.0
pubmed,0,13508,1,2,2,1,0,1,0.39375641564067276,0.19821703433990479,-0.23936958105764014,0.5969180924691828,0.836287673526823,0.5339505208521289,neighbor_support,0.9,-0.5123126328740473,-0.9140646533629683,0.22395169734954834,0.20107283592224123,0.0,0.9,0.04899135446685879,0.4099099099099099,0.0,0.0,0.0,0.0,-0.401752020488921,-0.022878861427307107,0.9,0.36091855544305107,0.0,0.0
pubmed,0,13743,0,1,2,0,0,1,0.36756038753310943,0.06392008066177368,-0.3624048293273627,-0.1412304471806087,0.22117438214675397,0.5624055245250951,neighbor_support,0.29902009563768384,-0.6805214190756168,-0.8154666434675673,0.21056618690490725,0.1902583122253418,0.0073181927691485064,0.30633828840683236,0.10023221007419836,0.17763959565478438,0.0,0.0,0.0,0.0,-0.13494522439195045,-0.020307874679565435,0.29902009563768384,0.07740738558058602,0.0,0.0
pubmed,0,13767,2,1,1,1,0,1,0.3101685157248943,0.14102581143379211,-0.06800353007155718,0.30538527595521303,0.3733888060267702,0.4611551281841892,neighbor_support,0.449168336183195,-0.6094697379273317,-0.909778849275597,0.18369548320770265,0.20823745727539064,0.22514433404420314,0.6743126702273982,0.13262639060386874,0.33261399772802125,0.0,0.0,0.0,0.0,-0.3003091113482653,0.02454197406768799,0.449168336183195,0.1999876071241525,0.0,0.0
pubmed,0,13985,2,0,1,0,0,1,0.352917463948576,0.06696346402168274,-0.2380249389000033,0.5503203716604097,0.788345310560413,0.6480579670293146,neighbor_support,0.6847835446079168,-0.6285728451227844,-0.7627352921382503,0.19370381832122804,0.22124369144439698,0.10495128582342221,0.789734830431339,0.09189280207813087,0.3020771419229241,0.0,0.0,0.0,0.0,-0.13416244701546587,0.02753987312316894,0.6847835446079168,0.21018433984479323,0.0,0.0
