dataset,split,node_id,true_label,mlp_pred,canonical_pred,local_pred,mlp_margin,h_v_soft,local_multiplier,local_gate_active,is_uncertain,passes_reliability_gate,is_corrected_branch,is_changed_local,is_changed_helpful_local,is_changed_harmful_local
pubmed,1,466,2,2,2,2,0.9717975798994303,0.00013215407670941204,1.0,True,False,True,False,False,False,False
pubmed,1,467,1,1,1,1,0.9980096298968419,0.9999368786811829,1.0,True,False,True,False,False,False,False
pubmed,1,476,0,0,0,0,0.9996903510182165,0.9861013293266296,1.0,True,False,True,False,False,False,False
pubmed,1,485,2,2,2,2,0.9999999717404933,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,490,1,2,2,2,0.9982613705215044,0.37172290766357036,1.0,True,False,True,False,False,False,False
pubmed,1,501,0,2,0,0,0.0044997334480285645,0.07150258868932724,1.0,True,True,True,True,True,True,False
pubmed,1,505,2,2,2,2,0.9999999996161975,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,512,2,2,2,2,0.9931433531455696,0.963140070438385,1.0,True,False,True,False,False,False,False
pubmed,1,513,1,1,1,1,0.9918766538612545,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,517,0,0,0,0,0.9999940088323456,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,518,1,1,1,1,0.9040069282054901,0.8969323786596457,1.0,True,True,True,True,False,False,False
pubmed,1,529,0,0,0,0,0.9582877960056067,0.8826630888928274,1.0,True,False,True,False,False,False,False
pubmed,1,531,0,0,0,0,0.9975140858441591,0.9920292779019004,1.0,True,False,True,False,False,False,False
pubmed,1,538,1,1,1,1,0.9865185534581542,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,556,1,1,1,1,0.9843489313498139,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,563,2,2,2,2,0.9999999998774846,0.9999998807907104,1.0,True,False,True,False,False,False,False
pubmed,1,564,1,1,1,1,0.9338635616004467,0.9999995231628418,1.0,True,False,True,False,False,False,False
pubmed,1,572,2,2,1,1,0.20464351773262024,6.673500320175663e-05,1.0,True,True,True,True,True,False,True
pubmed,1,573,1,1,1,1,0.77498859167099,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,577,0,0,2,2,0.21804803609848022,0.14892818397493102,1.0,True,True,True,True,True,False,True
pubmed,1,579,2,2,2,2,0.9999324840791814,0.8923912679447847,1.0,True,False,True,False,False,False,False
pubmed,1,580,2,2,2,2,0.9999999873629895,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,581,0,0,0,0,0.9043488427996635,0.7480349987745285,1.0,True,True,True,True,False,False,False
pubmed,1,588,1,1,1,1,0.6852476745843887,0.009507537819445133,1.0,True,True,True,True,False,False,False
pubmed,1,601,2,2,2,2,0.999999554800624,0.9999881982803345,1.0,True,False,True,False,False,False,False
pubmed,1,605,1,1,1,1,0.930232111364603,0.9998937487602234,1.0,True,False,True,False,False,False,False
pubmed,1,610,1,1,1,1,0.9999698807696404,0.9999688863754272,1.0,True,False,True,False,False,False,False
pubmed,1,611,2,2,2,2,0.99999414859235,0.9911116489342281,1.0,True,False,True,False,False,False,False
pubmed,1,613,1,1,1,1,0.9995451976719778,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,626,1,1,1,1,0.9924723841249943,0.8445866703987122,1.0,True,False,True,False,False,False,False
pubmed,1,629,2,2,2,2,0.9999809968612681,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,633,0,0,0,0,0.8462065160274506,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,634,0,0,0,0,0.9999707222596044,0.9994943141937256,1.0,True,False,True,False,False,False,False
pubmed,1,636,0,0,0,0,0.045678943395614624,0.6957150809466839,1.0,True,True,True,True,False,False,False
pubmed,1,637,1,1,1,1,0.9989240868017077,0.8193555076917013,1.0,True,False,True,False,False,False,False
pubmed,1,657,0,0,0,0,0.9876896264031529,0.570454580443246,1.0,True,False,True,False,False,False,False
pubmed,1,658,2,2,2,2,0.8138121590018272,0.8570390045642853,1.0,True,True,True,True,False,False,False
pubmed,1,666,0,0,0,0,0.999999983799178,0.9998918771743774,1.0,True,False,True,False,False,False,False
pubmed,1,667,2,2,2,2,0.9999999635105823,0.9999995231628418,1.0,True,False,True,False,False,False,False
pubmed,1,673,1,1,1,1,0.999973126682562,0.9999617338180542,1.0,True,False,True,False,False,False,False
pubmed,1,677,0,0,0,0,0.999258762341924,0.9436409207948044,1.0,True,False,True,False,False,False,False
pubmed,1,686,1,1,1,1,0.9969488868955523,0.8178669810295105,1.0,True,False,True,False,False,False,False
pubmed,1,687,2,2,2,2,0.9999999996584827,0.998120379447937,1.0,True,False,True,False,False,False,False
pubmed,1,688,2,2,2,2,0.9998796571635467,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,689,1,1,1,1,0.9939365091267973,0.9080842679197138,1.0,True,False,True,False,False,False,False
pubmed,1,692,1,1,1,1,0.9942013046238571,0.9987429976463318,1.0,True,False,True,False,False,False,False
pubmed,1,700,2,2,2,2,0.9999963896526651,0.9184541925787926,1.0,True,False,True,False,False,False,False
pubmed,1,701,1,2,2,2,0.9768454162403941,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,710,1,1,1,1,0.9885763037018478,0.623284657796224,1.0,True,False,True,False,False,False,False
pubmed,1,713,1,1,1,1,0.9607069510966539,0.9998664855957031,1.0,True,False,True,False,False,False,False
pubmed,1,714,1,1,1,1,0.9999344077150454,0.5075322529301047,1.0,True,False,True,False,False,False,False
pubmed,1,718,1,1,1,1,0.9999564055415249,0.9998106360435486,1.0,True,False,True,False,False,False,False
pubmed,1,721,1,1,1,1,0.9985445844940841,0.9830718159675598,1.0,True,False,True,False,False,False,False
pubmed,1,725,1,1,1,1,0.9590600673109293,0.9572463432947794,1.0,True,False,True,False,False,False,False
pubmed,1,726,2,2,2,2,0.9999999971058047,0.9999899864196777,1.0,True,False,True,False,False,False,False
pubmed,1,739,1,1,1,1,0.9888556669466197,0.9999954700469971,1.0,True,False,True,False,False,False,False
pubmed,1,746,1,2,1,1,0.07357600331306458,0.2563154540423836,1.0,True,True,True,True,True,True,False
pubmed,1,749,2,2,2,2,0.9999999877698578,0.9895787111350468,1.0,True,False,True,False,False,False,False
pubmed,1,753,2,2,2,2,0.9834969704970717,0.7492363690398633,1.0,True,False,True,False,False,False,False
pubmed,1,754,2,2,2,2,0.9504618626087904,0.4789376870622922,1.0,True,False,True,False,False,False,False
pubmed,1,764,2,2,2,2,0.9999999998273719,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,769,1,1,1,1,0.9987500542774796,0.6624183234137794,1.0,True,False,True,False,False,False,False
pubmed,1,770,1,1,1,1,0.9775817478075624,0.9998236298561096,1.0,True,False,True,False,False,False,False
pubmed,1,774,2,2,2,2,0.9981460985727608,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,784,1,0,0,0,0.9999015009416325,0.8277094513177872,1.0,True,False,True,False,False,False,False
pubmed,1,789,2,2,2,2,0.03746125102043152,0.0,1.0,True,True,True,True,False,False,False
pubmed,1,792,0,1,1,1,0.9792112847790122,0.024207064881920815,1.0,True,False,True,False,False,False,False
pubmed,1,793,1,1,1,1,0.9999628027435392,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,798,1,1,1,1,0.9998846754060651,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,815,2,2,2,2,0.9419782496988773,0.9138978719711304,1.0,True,False,True,False,False,False,False
pubmed,1,820,0,0,0,0,0.9997974536599941,0.9755602180957794,1.0,True,False,True,False,False,False,False
pubmed,1,823,1,1,1,1,0.9552643690258265,0.9840609431266785,1.0,True,False,True,False,False,False,False
pubmed,1,832,1,1,1,1,0.9999999957870185,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,850,2,1,1,1,0.37159016728401184,0.8063917855421702,1.0,True,True,True,True,False,False,False
pubmed,1,855,1,1,1,1,0.8059043362736702,0.9991434812545776,1.0,True,True,True,True,False,False,False
pubmed,1,857,2,2,2,2,0.37501010298728943,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,859,2,2,2,2,0.9999792437020005,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,861,2,0,0,0,0.9348185379058123,4.03252755631911e-07,1.0,True,False,True,False,False,False,False
pubmed,1,862,2,2,2,2,0.9964034804143012,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,870,0,0,0,0,0.9604857107624412,0.9955188035964966,1.0,True,False,True,False,False,False,False
pubmed,1,871,2,2,2,2,0.9999985841520243,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,881,2,2,2,2,0.9999999998787227,0.9677847027778625,1.0,True,False,True,False,False,False,False
pubmed,1,884,1,1,1,1,0.7712253853678703,0.9290970861911774,1.0,True,True,True,True,False,False,False
pubmed,1,892,1,1,1,1,0.9977203326416202,0.5888880302331277,1.0,True,False,True,False,False,False,False
pubmed,1,898,1,1,1,1,0.9999765008287795,0.999605119228363,1.0,True,False,True,False,False,False,False
pubmed,1,899,1,1,1,1,0.9926904332824051,0.9847005009651184,1.0,True,False,True,False,False,False,False
pubmed,1,912,1,1,1,1,0.8144944682717323,0.7599046296543546,1.0,True,True,True,True,False,False,False
pubmed,1,913,0,0,0,0,0.9995516667549964,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,914,1,2,1,1,0.47381892800331116,0.0,1.0,True,True,True,True,True,True,False
pubmed,1,921,1,1,1,1,0.008861571550369263,0.7093048493067423,1.0,True,True,True,True,False,False,False
pubmed,1,925,1,1,1,1,0.9999597539972456,0.9996245503425598,1.0,True,False,True,False,False,False,False
pubmed,1,927,0,0,0,0,0.6677342057228088,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,930,2,2,2,2,0.9999938358757845,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,938,0,0,0,0,0.6789063960313797,0.9427671432495117,1.0,True,True,True,True,False,False,False
pubmed,1,942,1,1,1,1,0.994913465809077,0.9509052932262421,1.0,True,False,True,False,False,False,False
pubmed,1,951,2,2,2,2,0.9415797162801027,0.9523762801419133,1.0,True,False,True,False,False,False,False
pubmed,1,962,1,1,1,1,0.9976400204468518,0.8923228343850688,1.0,True,False,True,False,False,False,False
pubmed,1,967,1,1,1,1,0.999999306137596,0.9869487285614014,1.0,True,False,True,False,False,False,False
pubmed,1,971,1,1,1,1,0.9997087137162453,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,979,2,2,2,2,0.9999999669028234,0.9287344933702395,1.0,True,False,True,False,False,False,False
pubmed,1,982,2,2,2,2,0.9999998422172638,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,993,1,1,1,1,0.9999997612138429,0.9998093247413635,1.0,True,False,True,False,False,False,False
pubmed,1,994,1,1,1,1,0.9822474271059036,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1012,2,2,2,2,0.9984439099789597,0.8745495155453682,1.0,True,False,True,False,False,False,False
pubmed,1,1016,1,1,1,1,0.7774199172854424,0.9999995231628418,1.0,True,True,True,True,False,False,False
pubmed,1,1020,2,1,2,2,0.507728710770607,0.0,1.0,True,True,True,True,True,True,False
pubmed,1,1028,2,2,2,2,0.999973417727233,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1041,0,0,0,0,0.9999778369747219,0.9999513626098633,1.0,True,False,True,False,False,False,False
pubmed,1,1043,2,1,1,1,0.9703033324331045,0.11273990715233584,1.0,True,False,True,False,False,False,False
pubmed,1,1055,1,1,1,1,0.9198267348110676,0.8797307848930359,1.0,True,False,True,False,False,False,False
pubmed,1,1057,1,1,1,1,0.8146223574876785,0.5791300666917648,1.0,True,True,True,True,False,False,False
pubmed,1,1058,2,2,2,2,0.995881681330502,0.9964810907840729,1.0,True,False,True,False,False,False,False
pubmed,1,1060,1,1,1,1,0.998777698550839,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1070,1,1,1,1,0.9999777153816467,0.9999688863754272,1.0,True,False,True,False,False,False,False
pubmed,1,1075,0,0,0,0,0.9601836334913969,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1082,2,2,2,2,0.9585621990263462,0.9982569813728333,1.0,True,False,True,False,False,False,False
pubmed,1,1083,1,1,1,1,0.6509121656417847,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,1091,1,0,0,0,0.9540802035480738,0.4859584402292967,1.0,True,False,True,False,False,False,False
pubmed,1,1102,1,1,1,1,0.859910137951374,0.8665390270096915,1.0,True,True,True,True,False,False,False
pubmed,1,1104,1,1,1,1,0.9120999462902546,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,1110,1,1,1,1,0.8844598308205605,0.9598984122276306,1.0,True,True,True,True,False,False,False
pubmed,1,1111,2,2,2,2,0.9988271543406881,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1114,1,2,2,2,0.9403447769582272,0.2483738093287684,1.0,True,False,True,False,False,False,False
pubmed,1,1121,1,1,1,1,0.9934030983131379,0.9998449087142944,1.0,True,False,True,False,False,False,False
pubmed,1,1123,2,2,2,2,0.8578366115689278,0.9600726366043091,1.0,True,True,True,True,False,False,False
pubmed,1,1129,0,0,0,0,0.9989681413862854,0.9798469543457031,1.0,True,False,True,False,False,False,False
pubmed,1,1134,0,0,0,0,0.9973407721845433,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1138,2,2,2,2,0.9929737967904657,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1143,0,0,0,0,0.7754397094249725,0.9225508769353231,1.0,True,True,True,True,False,False,False
pubmed,1,1144,2,2,2,2,0.7729299739003181,0.49356899099772517,1.0,True,True,True,True,False,False,False
pubmed,1,1147,1,1,1,1,0.9894110029563308,0.9039929509162903,1.0,True,False,True,False,False,False,False
pubmed,1,1155,1,1,1,1,0.8682472854852676,0.5003776038356591,1.0,True,True,True,True,False,False,False
pubmed,1,1161,1,1,1,1,0.9999985163567544,0.9996030032634735,1.0,True,False,True,False,False,False,False
pubmed,1,1163,0,0,0,0,0.9997887140707462,0.9993125349283218,1.0,True,False,True,False,False,False,False
pubmed,1,1172,2,2,2,2,0.9975475533865392,0.993700523125498,1.0,True,False,True,False,False,False,False
pubmed,1,1179,1,1,1,1,0.9889854113571346,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1180,2,1,1,1,0.8700634613633156,0.9917814135551453,1.0,True,True,True,True,False,False,False
pubmed,1,1183,0,0,0,0,0.9999977518883725,0.7905895948410034,1.0,True,False,True,False,False,False,False
pubmed,1,1195,1,1,1,1,0.9999900157756656,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1200,2,2,2,2,0.7864759266376495,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,1209,2,2,2,2,0.9976067070383579,0.021879445761442184,1.0,True,False,True,False,False,False,False
pubmed,1,1211,2,2,2,2,0.9999997205277822,0.9487108588218689,1.0,True,False,True,False,False,False,False
pubmed,1,1214,2,1,1,1,0.9593660403043032,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1217,1,1,2,2,0.2696898281574249,0.0,1.0,True,True,True,True,True,False,True
pubmed,1,1219,1,1,1,1,0.9850469538941979,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1220,1,1,1,1,0.9703011829406023,0.9695722162723541,1.0,True,False,True,False,False,False,False
pubmed,1,1221,2,2,2,2,0.9897577967494726,0.9974721074104309,1.0,True,False,True,False,False,False,False
pubmed,1,1224,1,1,1,1,0.18160095810890198,0.9996929168701172,1.0,True,True,True,True,False,False,False
pubmed,1,1226,1,1,1,1,0.9999782669437991,0.9995510876178741,1.0,True,False,True,False,False,False,False
pubmed,1,1232,2,2,2,2,0.9999999996932474,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1236,0,0,0,0,0.5771792083978653,0.9719992578029633,1.0,True,True,True,True,False,False,False
pubmed,1,1241,1,1,1,1,0.9922877366188914,0.49589070677757263,1.0,True,False,False,False,False,False,False
pubmed,1,1244,2,2,2,2,0.9997187081899028,0.7985869212185636,1.0,True,False,True,False,False,False,False
pubmed,1,1251,2,0,0,0,0.9999999588614799,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1262,0,0,0,0,0.9999941685855447,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1267,2,2,2,2,0.9999801524018039,0.9973306953907013,1.0,True,False,True,False,False,False,False
pubmed,1,1270,1,1,1,1,0.5478403121232986,0.6905629602050937,1.0,True,True,True,True,False,False,False
pubmed,1,1274,1,1,1,1,0.9999554115547653,0.9998519659042359,1.0,True,False,True,False,False,False,False
pubmed,1,1277,2,2,2,2,0.9999996192913727,0.9998824596405029,1.0,True,False,True,False,False,False,False
pubmed,1,1278,2,2,2,2,0.9998981640565034,0.9973735809326172,1.0,True,False,True,False,False,False,False
pubmed,1,1280,2,2,2,2,0.9985281408880837,0.999905655781428,1.0,True,False,True,False,False,False,False
pubmed,1,1281,0,0,0,0,0.9999909028674665,0.9994421402613322,1.0,True,False,True,False,False,False,False
pubmed,1,1285,1,1,1,1,0.9784432258456945,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1293,1,1,1,1,0.9998650718116551,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1295,1,1,1,1,0.9999227586704365,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1296,2,2,2,2,0.9999999997956155,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1298,2,2,2,2,0.9999983618224064,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1330,1,1,1,1,0.9736958621069789,0.75,1.0,True,False,True,False,False,False,False
pubmed,1,1334,1,1,1,1,0.999999945480667,0.9999980330467224,1.0,True,False,True,False,False,False,False
pubmed,1,1335,0,0,0,0,0.9984007634338923,0.869250476360321,1.0,True,False,True,False,False,False,False
pubmed,1,1339,1,1,1,1,0.9999940210582281,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1340,0,0,0,0,0.9843008704483509,0.9999231100082397,1.0,True,False,True,False,False,False,False
pubmed,1,1342,1,1,1,1,0.9999990557242313,0.9999977350234985,1.0,True,False,True,False,False,False,False
pubmed,1,1343,1,1,1,1,0.9998875380370009,0.9983392119407654,1.0,True,False,True,False,False,False,False
pubmed,1,1346,1,1,1,1,0.989067287184298,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1348,1,1,1,1,0.9994608447595965,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1357,2,2,2,2,0.9706275891512632,0.9997017979621887,1.0,True,False,True,False,False,False,False
pubmed,1,1364,0,0,0,0,0.9932164887432009,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1367,2,1,2,2,0.3257303535938263,0.0,1.0,True,True,True,True,True,True,False
pubmed,1,1368,2,2,2,2,0.9999496950258617,0.6849315166473389,1.0,True,False,True,False,False,False,False
pubmed,1,1369,1,1,1,1,0.9998373388298205,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1371,1,1,1,1,0.9776239041239023,0.9975206255912781,1.0,True,False,True,False,False,False,False
pubmed,1,1377,1,1,1,1,0.9999987430007877,0.6917401412501931,1.0,True,False,True,False,False,False,False
pubmed,1,1385,1,2,2,2,0.627598911523819,0.10296979129587953,1.0,True,True,True,True,False,False,False
pubmed,1,1387,1,1,1,1,0.962117075920105,0.9999810457229614,1.0,True,False,True,False,False,False,False
pubmed,1,1389,1,1,1,1,0.9888164368458092,0.9901071190834045,1.0,True,False,True,False,False,False,False
pubmed,1,1391,1,1,1,1,0.9304637983441353,0.9618947505950928,1.0,True,False,True,False,False,False,False
pubmed,1,1400,2,2,2,2,0.99999935661819,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1403,0,0,0,0,0.9761311560869217,0.7999832415349374,1.0,True,False,True,False,False,False,False
pubmed,1,1406,2,2,2,2,0.9999981436271241,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1408,2,2,2,2,0.9998367849839269,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1416,1,1,1,1,0.9918019257020205,0.3616951418632793,1.0,True,False,True,False,False,False,False
pubmed,1,1418,1,1,1,1,0.9469767641276121,0.9846192002296448,1.0,True,False,True,False,False,False,False
pubmed,1,1427,2,2,2,2,0.03277021646499634,0.9633456596306392,1.0,True,True,True,True,False,False,False
pubmed,1,1430,2,0,0,0,0.877150684595108,0.7884225931035101,1.0,True,True,True,True,False,False,False
pubmed,1,1437,0,0,0,0,0.997722536791116,0.6666666666666666,1.0,True,False,True,False,False,False,False
pubmed,1,1438,2,2,2,2,0.9999995365882768,0.6666666666666666,1.0,True,False,True,False,False,False,False
pubmed,1,1441,1,1,1,1,0.9959662400651723,0.3307764530181885,1.0,True,False,False,False,False,False,False
pubmed,1,1453,1,1,1,1,0.996979225659743,0.9993927478790283,1.0,True,False,True,False,False,False,False
pubmed,1,1456,1,1,1,1,0.9993322318478022,0.9513914925711495,1.0,True,False,True,False,False,False,False
pubmed,1,1458,2,2,2,2,0.9999934813220079,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1459,0,0,0,0,0.9390444420278072,0.5000009163877053,1.0,True,False,True,False,False,False,False
pubmed,1,1463,2,2,2,2,0.9999951902182147,0.9507022545887873,1.0,True,False,True,False,False,False,False
pubmed,1,1464,2,2,2,2,0.9999999732661173,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1468,2,2,2,2,0.915531650185585,0.5029404147062451,1.0,True,True,True,True,False,False,False
pubmed,1,1469,1,1,1,1,0.9910554913803935,0.9753316002232688,1.0,True,False,True,False,False,False,False
pubmed,1,1488,2,2,2,2,0.9893177952617407,0.36600756645202637,1.0,True,False,True,False,False,False,False
pubmed,1,1490,0,0,0,0,0.004770129919052124,0.9374721248944601,1.0,True,True,True,True,False,False,False
pubmed,1,1499,0,0,0,0,0.9999995486572573,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1501,1,2,2,2,0.9988557726610452,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1508,0,0,0,0,0.999993480664898,0.9940236508846283,1.0,True,False,True,False,False,False,False
pubmed,1,1526,0,0,0,0,0.9999974397230744,0.9925179481506348,1.0,True,False,True,False,False,False,False
pubmed,1,1528,1,1,2,2,0.5229463428258896,0.0,1.0,True,True,True,True,True,False,True
pubmed,1,1531,2,2,2,2,0.971911964006722,0.0575457401573658,1.0,True,False,True,False,False,False,False
pubmed,1,1537,0,0,0,0,0.9999794444893269,0.9943968951702118,1.0,True,False,True,False,False,False,False
pubmed,1,1541,1,1,1,1,0.9999168545582506,0.9999998807907104,1.0,True,False,True,False,False,False,False
pubmed,1,1552,2,2,2,2,0.64298115670681,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,1555,1,1,1,1,0.9998764990596101,0.9992056488990784,1.0,True,False,True,False,False,False,False
pubmed,1,1558,1,1,1,1,0.9754067845642567,0.9997414797544479,1.0,True,False,True,False,False,False,False
pubmed,1,1559,2,2,2,2,0.9992192369827535,0.9999997615814209,1.0,True,False,True,False,False,False,False
pubmed,1,1573,1,1,1,1,0.9964287573238835,0.9997125097683498,1.0,True,False,True,False,False,False,False
pubmed,1,1582,1,0,0,0,0.9377228561788797,0.4668725893134642,1.0,True,False,True,False,False,False,False
pubmed,1,1586,0,1,1,1,0.25783029198646545,0.5,1.0,True,True,False,False,False,False,False
pubmed,1,1597,2,2,2,2,0.9812001241371036,0.5789919879411387,1.0,True,False,True,False,False,False,False
pubmed,1,1599,1,1,1,1,0.23434984683990479,0.8189089298248291,1.0,True,True,True,True,False,False,False
pubmed,1,1611,1,0,0,0,0.9978613135172054,0.06390377320349216,1.0,True,False,True,False,False,False,False
pubmed,1,1613,1,1,1,1,0.9623481780290604,0.8578017354011536,1.0,True,False,True,False,False,False,False
pubmed,1,1619,2,2,2,2,0.9999656295949535,0.9985156059265137,1.0,True,False,True,False,False,False,False
pubmed,1,1621,1,1,1,1,0.7903337553143501,0.9068372888224465,1.0,True,True,True,True,False,False,False
pubmed,1,1629,2,2,2,2,0.6949235945940018,0.4737413724263509,1.0,True,True,True,True,False,False,False
pubmed,1,1636,1,2,2,2,0.569301426410675,0.9999998807907104,1.0,True,True,True,True,False,False,False
pubmed,1,1637,0,0,0,0,0.99984038828552,0.8836769925223457,1.0,True,False,True,False,False,False,False
pubmed,1,1639,1,1,1,1,0.9999645161915396,0.9365952295415542,1.0,True,False,True,False,False,False,False
pubmed,1,1646,2,2,2,2,0.999322532908991,0.9990767240524292,1.0,True,False,True,False,False,False,False
pubmed,1,1647,2,2,2,2,0.998725741985254,0.7986083019524812,1.0,True,False,True,False,False,False,False
pubmed,1,1651,2,2,2,2,0.9999738735787105,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1654,2,2,2,2,0.9917454989627004,0.9999997615814209,1.0,True,False,True,False,False,False,False
pubmed,1,1660,0,0,0,0,0.9923879052512348,0.39795260233739865,1.0,True,False,True,False,False,False,False
pubmed,1,1662,1,1,1,1,0.8861834891140461,0.9110889434814453,1.0,True,True,True,True,False,False,False
pubmed,1,1663,2,2,2,2,0.9999442373755301,0.9995874464511871,1.0,True,False,True,False,False,False,False
pubmed,1,1665,2,2,2,2,0.9996676367882174,0.9716098308563232,1.0,True,False,True,False,False,False,False
pubmed,1,1672,1,1,1,1,0.9999631681166647,0.9999630451202393,1.0,True,False,True,False,False,False,False
pubmed,1,1678,2,2,2,2,0.959075914695859,0.7876541137695312,1.0,True,False,True,False,False,False,False
pubmed,1,1680,2,2,2,2,0.9997215751791373,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1687,0,0,0,0,0.9936177351046354,0.9976331862536344,1.0,True,False,True,False,False,False,False
pubmed,1,1691,2,2,2,2,0.38206103444099426,0.37846919894218445,1.0,True,True,False,False,False,False,False
pubmed,1,1693,1,1,1,1,0.9980688299401663,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1701,1,1,1,1,0.6172907650470734,0.8722876972622342,1.0,True,True,True,True,False,False,False
pubmed,1,1706,2,1,1,1,0.9904637313447893,0.0,1.0,True,False,True,False,False,False,False
pubmed,1,1707,2,2,2,2,0.9999999967412669,0.643112063407898,1.0,True,False,True,False,False,False,False
pubmed,1,1713,0,0,0,0,0.9898928231559694,1.0,1.0,True,False,True,False,False,False,False
pubmed,1,1720,1,1,1,1,0.9999238682612486,0.9997192323207855,1.0,True,False,True,False,False,False,False
pubmed,1,1730,0,1,1,1,0.0945080816745758,0.7971267104148865,1.0,True,True,True,True,False,False,False
pubmed,1,1733,1,1,1,1,0.9763022679835558,0.9931600689888,1.0,True,False,True,False,False,False,False
pubmed,1,1741,0,0,0,0,0.9251943863928318,0.9989649057388306,1.0,True,False,True,False,False,False,False
pubmed,1,1747,1,1,1,1,0.9917803700082004,0.9999740123748779,1.0,True,False,True,False,False,False,False
pubmed,1,1760,2,2,2,2,0.053604185581207275,1.0,1.0,True,True,True,True,False,False,False
pubmed,1,1766,1,1,1,1,0.9418068379163742,0.9544518887996674,1.0,True,False,True,False,False,False,False
pubmed,1,1768,2,2,2,2,0.9097246825695038,0.8617562055587769,1.0,True,True,True,True,False,False,False
pubmed,1,1780,2,2,2,2,0.9999995096181067,0.9999999403953552,1.0,True,False,True,False,False,False,False
pubmed,1,1787,0,0,0,0,0.130740225315094,0.2863307595252991,1.0,True,True,False,False,False,False,False
pubmed,1,1788,0,2,2,2,0.8559265732765198,0.9089742302894592,1.0,True,True,True,True,False,False,False
pubmed,1,1796,1,1,1,1,0.9937835158780217,0.90238918364048,1.0,True,False,True,False,False,False,False
pubmed,1,1806,1,1,1,1,0.9999485844491574,0.9942968169848124,1.0,True,False,True,False,False,False,False
pubmed,1,1808,1,1,1,1,0.9999518207205256,0.9981691837310791,1.0,True,False,True,False,False,False,False
pubmed,1,1823,2,2,2,2,0.9998804172610107,0.5014016628265381,1.0,True,False,True,False,False,False,False
